TargetID	ProbeID	590.AVG_Signal	590.Detection Pval	592.AVG_Signal	592.Detection Pval	593.AVG_Signal	593.Detection Pval	594.AVG_Signal	594.Detection Pval	595.AVG_Signal	595.Detection Pval	596.AVG_Signal	596.Detection Pval	597.AVG_Signal	597.Detection Pval	598.AVG_Signal	598.Detection Pval	599.AVG_Signal	599.Detection Pval	600.AVG_Signal	600.Detection Pval	601.AVG_Signal	601.Detection Pval	603.AVG_Signal	603.Detection Pval	607.AVG_Signal	607.Detection Pval	608.AVG_Signal	608.Detection Pval	609.AVG_Signal	609.Detection Pval	612.AVG_Signal	612.Detection Pval	613.AVG_Signal	613.Detection Pval	614.AVG_Signal	614.Detection Pval	615.AVG_Signal	615.Detection Pval	616.AVG_Signal	616.Detection Pval	617.AVG_Signal	617.Detection Pval	618.AVG_Signal	618.Detection Pval	619.AVG_Signal	619.Detection Pval	623.AVG_Signal	623.Detection Pval	626.AVG_Signal	626.Detection Pval	627.AVG_Signal	627.Detection Pval	628.AVG_Signal	628.Detection Pval	629.AVG_Signal	629.Detection Pval	630.AVG_Signal	630.Detection Pval	631.AVG_Signal	631.Detection Pval	632.AVG_Signal	632.Detection Pval	634.AVG_Signal	634.Detection Pval	635.AVG_Signal	635.Detection Pval	636.AVG_Signal	636.Detection Pval	637.AVG_Signal	637.Detection Pval	638.AVG_Signal	638.Detection Pval	639.AVG_Signal	639.Detection Pval	640.AVG_Signal	640.Detection Pval	641.AVG_Signal	641.Detection Pval	642.AVG_Signal	642.Detection Pval	643.AVG_Signal	643.Detection Pval	645.AVG_Signal	645.Detection Pval	646.AVG_Signal	646.Detection Pval	647.AVG_Signal	647.Detection Pval	648.AVG_Signal	648.Detection Pval	649.AVG_Signal	649.Detection Pval	650.AVG_Signal	650.Detection Pval	651.AVG_Signal	651.Detection Pval
NEGATIVE	5720301	99.94028	0.7311688	143.7227	0.1142857	125.1201	0.7168831	130.2382	0.225974	135.2434	0.7103896	107.1063	0.2883117	87.15958	0.9402598	144.746	0.5649351	127.3139	0.6662338	138.0481	0.6454545	136.6953	0.6987013	132.6413	0.6675324	162.1407	0.5337662	169.3402	0.4506494	134.2906	0.3844156	146.0851	0.7194805	120.415	0.5090909	169.2539	0.5636364	180.3092	0.2155844	174.3987	0.3272727	174.3326	0.3415585	137.2417	0.5415584	156.4976	0.3064935	168.7988	0.2038961	168.3679	0.3168831	165.1898	0.5727273	187.0323	0.2662338	170.6337	0.07792208	183.1863	0.3948052	165.2323	0.5844156	168.3747	0.5467532	172.969	0.4220779	183.3449	0.2519481	137.5525	0.5558441	199.6793	0.212987	197.5759	0.1337662	250.5337	0.1337662	210.8038	0.6298701	201.1454	0.6792208	205.4444	0.6415585	185.901	0.6194805	206.6829	0.3337662	247.3896	0.4116883	220.1389	0.1428571	249.6059	0.3844156	233.0331	0.4675325	253.7452	0.2480519	263.3811	0.2324675
NEGATIVE	5810020	118.4514	0.3012987	142.8176	0.1311688	137.3895	0.4454545	132.2431	0.1857143	139.0172	0.6441559	111.9795	0.1857143	111.2068	0.3896104	167.6664	0.1064935	154.261	0.112987	156.5596	0.2337662	191.836	0.007792208	144.1748	0.4090909	188.1593	0.1311688	157.0607	0.6506494	123.2077	0.5857143	177.6861	0.2012987	163.1974	0.01038961	158.0004	0.6831169	174.1974	0.3090909	170.9652	0.3909091	186.7856	0.1571429	144.5933	0.3766234	179.8852	0.05454545	179.9638	0.07922078	159.4815	0.4922078	188.7265	0.1454545	188.7572	0.2402597	164.0458	0.1675325	206.7533	0.07272727	176.1821	0.3636364	191.972	0.1285714	182.2416	0.2311688	190.7282	0.1441558	124.5304	0.7363636	195.3929	0.2753247	186.2151	0.2597403	249.227	0.1441558	225.4373	0.4077922	253.9881	0.07272727	231.4511	0.2857143	210.4876	0.2545455	224.4835	0.112987	275.1992	0.1168831	245.4169	0.01688312	267.0461	0.1701299	281.5764	0.03246753	243.6546	0.3974026	265.2099	0.212987
NEGATIVE	5810451	120.9388	0.2311688	127.6218	0.487013	128.7919	0.6506494	156.5803	0.005194805	188.2905	0.01688312	103.2703	0.425974	120.2623	0.1649351	141.4459	0.6285715	146.4393	0.2675325	171.8071	0.05714286	137.666	0.6805195	160.2104	0.1142857	171.2523	0.3688312	178.0775	0.2974026	134.188	0.387013	157.8156	0.5753247	134.8702	0.1831169	189.1044	0.2012987	172.5105	0.3519481	180.1279	0.2272727	154.7461	0.6597403	157.3693	0.1558442	139.8458	0.6506494	182.1617	0.07142857	158.0367	0.525974	193.8701	0.1038961	183.8892	0.3246753	164.2366	0.1623377	193.0083	0.212987	189.9844	0.1441558	187.8157	0.1805195	180.3117	0.2688312	157.038	0.6688312	159.1982	0.1649351	210.6506	0.08701298	193.3454	0.1701299	253.1431	0.1207792	241.7281	0.2012987	235.015	0.2415584	231.7094	0.2805195	219.1965	0.1506494	210.4629	0.2883117	260.5371	0.2623377	199.6952	0.361039	239.6915	0.5207792	264.2867	0.1103896	266.1263	0.1415584	233.9427	0.548052
NEGATIVE	5810524	105.6447	0.6142857	135.7212	0.2584416	143.3314	0.2974026	126.7901	0.3064935	146.2294	0.4922078	108.9901	0.2454545	106.5608	0.525974	167.5516	0.112987	157.5768	0.08961039	149.2955	0.4025974	160.1831	0.2103896	139.9481	0.5090909	185.2612	0.1636364	182.0519	0.2298701	127.2497	0.5116883	181.3342	0.151948	110.5279	0.6896104	189.2286	0.2	178.6327	0.2324675	196.4289	0.05844156	179.1617	0.2597403	147.4225	0.3246753	146.6363	0.5428572	165.4114	0.2714286	164.6068	0.387013	193.3105	0.1103896	194.2641	0.1714286	159.2693	0.2311688	184.0116	0.3727273	174.163	0.425974	174.0591	0.4194805	173.2947	0.4090909	179.623	0.3051948	151.982	0.2688312	185.429	0.4376623	192.1002	0.1779221	224.7716	0.4766234	219.3243	0.512987	216.221	0.5285714	203.8881	0.6571429	198.4015	0.4233766	211.1813	0.2805195	238.2245	0.5233766	199.1291	0.3688312	235.1423	0.5623376	245.0135	0.312987	257.8514	0.2103896	254.8257	0.3207792
NEGATIVE	5820161	101.4127	0.7012987	98.44443	0.9636363	120.445	0.7792208	99.67784	0.8415585	131.4169	0.7597402	82.61279	0.9311689	90.29962	0.8896104	122.4021	0.9038961	119.2188	0.7948052	132.3161	0.7376623	123.1847	0.8766234	111.8294	0.9402598	129.6464	0.8935065	131.6701	0.8974026	105.3599	0.8467532	132.6343	0.8662338	99.08065	0.8298701	135.4899	0.9220779	128.3804	0.8935065	132.084	0.8818182	131.2577	0.8896104	106.4154	0.938961	120.3375	0.8701299	120.7506	0.9181818	125.6962	0.9181818	131.1042	0.9116883	139.3569	0.8831169	109.7505	0.9623377	144.9301	0.8558441	156.3279	0.6857143	132.3324	0.9272727	129.4717	0.9155844	128.9991	0.9454545	105.8381	0.951948	155.389	0.7831169	144.2688	0.7909091	175.6295	0.9233766	187.7412	0.8038961	159.5408	0.9792208	170.8768	0.9103896	166.1941	0.7883117	160.0766	0.8532467	177.6791	0.9597403	169.4749	0.7220779	184.1021	0.9220779	180.5149	0.8818182	176.0185	0.9493507	173.6923	0.9623377
NEGATIVE	5820239	99.41982	0.7415584	113.1311	0.7285714	126.2192	0.6948052	100.3381	0.8298701	144.6225	0.5363637	81.46945	0.9428571	89.78712	0.9012987	137.247	0.7103896	122.5529	0.7428572	132.5593	0.7350649	132.387	0.7519481	115.8263	0.8896104	125.0308	0.9480519	141.816	0.7831169	121.5744	0.6116883	147.9326	0.7025974	93.60737	0.9181818	141.9372	0.848052	134.3428	0.8207792	129.4854	0.9103896	150.5233	0.7025974	96.72963	0.9961039	119.6512	0.8792208	123.8701	0.8883117	132.6784	0.8350649	157.2052	0.6714286	132.2015	0.9584416	111.6851	0.9428571	147.7338	0.8194805	146.2893	0.7818182	147.7218	0.7545455	138.3133	0.8246753	151.0185	0.7337663	125.5327	0.7246753	145.2107	0.8792208	144.8939	0.7857143	188.5842	0.8155844	204.3459	0.687013	187.9319	0.7623377	168.7343	0.9285714	164.3644	0.8	160.0745	0.8545455	221.5327	0.6935065	142.6053	0.9311689	205.543	0.7714286	200.8882	0.7480519	190.9327	0.8298701	208.2697	0.7441558
NEGATIVE	5820243	117.8226	0.3155844	138.7065	0.2	171.5039	0.01558442	113.9554	0.5961039	163.9358	0.1532468	123.4261	0.04155844	121.6698	0.1454545	157.5378	0.3	142.9809	0.3363636	157.9672	0.2090909	166.8194	0.1103896	151.0973	0.2467532	177.1929	0.2649351	171.1623	0.4168831	144.2549	0.1922078	178.7299	0.1831169	120.9347	0.4896104	199.5144	0.08051948	199.3131	0.05454545	171.6107	0.3831169	183.9603	0.1987013	153.2807	0.2311688	154.3237	0.3636364	166.2144	0.2493507	181.254	0.1051948	194.3714	0.0961039	191.1901	0.2025974	177.7125	0.04285714	194.4961	0.1883117	184.7364	0.2194805	157.3063	0.6896104	173.1928	0.4142857	173.7411	0.4142857	163.8287	0.1103896	211.3922	0.08441558	185.8633	0.2662338	250.3068	0.1363636	240.2263	0.2168831	210.5765	0.6038961	223.0371	0.3961039	206.8226	0.2857143	216.1732	0.2142857	267.0643	0.1922078	212.4672	0.2116883	265.7738	0.1883117	253.438	0.2116883	261.9009	0.1714286	251.8763	0.3454545
NEGATIVE	5820750	115.0991	0.3883117	134.1795	0.3051948	138.2102	0.4311688	109.5313	0.7038961	152.9919	0.3415585	115.2347	0.1207792	118.5429	0.2012987	161.1104	0.2051948	137.6149	0.4532467	160.0203	0.1753247	157.3453	0.2714286	154.7184	0.1714286	166.1663	0.4584416	178.4423	0.2896104	126.9156	0.5220779	174.8272	0.2558441	112.7884	0.6545454	194.829	0.1350649	164.9527	0.4818182	176.5419	0.2909091	159.25	0.5987013	138.9362	0.4974026	155.4504	0.3350649	149.4389	0.587013	170.8877	0.2701299	183.5183	0.2285714	176.4034	0.4623377	155.7506	0.287013	183.133	0.3961039	168.7057	0.5298702	159.0917	0.6701299	165.391	0.5571429	188.7001	0.1701299	143.3052	0.448052	185.011	0.4454545	168.6854	0.561039	256.3014	0.0961039	216.3278	0.5558441	278.8989	0.01558442	255.0774	0.05714286	218.3653	0.1597403	209.9891	0.2974026	245.704	0.4324675	203.2312	0.3142857	241.4792	0.487013	269.4342	0.08831169	253.4622	0.2532468	287.2829	0.05714286
NEGATIVE	5860095	123.9	0.1545455	128.7943	0.4636364	152.2551	0.1415584	119.1177	0.474026	146.3787	0.4909091	110.8921	0.2090909	119.6297	0.1818182	171.8008	0.06753246	148.7265	0.2181818	143.19	0.5363637	152.6841	0.3636364	160.2873	0.112987	163.4995	0.5103896	202.2773	0.05844156	142.7028	0.2272727	175.9562	0.2324675	119.8181	0.5194805	172.3272	0.5142857	210.9356	0.01038961	179.0384	0.2415584	186.4233	0.1636364	157.3276	0.1597403	171.5184	0.1051948	162.4654	0.3311688	161.257	0.4558442	171.5706	0.4532467	184.8215	0.3038961	179.8379	0.03376623	176.0162	0.5220779	191.4588	0.1285714	199.453	0.07142857	178.1187	0.312987	208.8515	0.02597403	155.5782	0.2038961	200.573	0.1987013	180.9688	0.3545454	245.0256	0.1909091	268.6773	0.02987013	245.539	0.1298701	255.3294	0.05454545	245.2648	0.01948052	218.0692	0.1961039	264.0286	0.2155844	223.0589	0.1181818	264.6991	0.1948052	258.3266	0.1675325	300.1128	0.01558442	278.9676	0.0948052
NEGATIVE	5860563	89.81778	0.9298701	109.0496	0.7857143	94.61215	0.9987013	87.7982	0.9805195	117.31	0.9337662	85.39843	0.8753247	90.97952	0.8779221	116.5799	0.9623377	115.3969	0.8584415	128.4778	0.7818182	130.6376	0.7818182	108.5718	0.9714286	128.9341	0.8987013	139.5546	0.8103896	103.6618	0.8727273	117.2126	0.9896104	100.5645	0.8116883	146.9921	0.7896104	139.4115	0.7766234	128.6414	0.9194805	125.2132	0.9584416	109.7601	0.8896104	113.6619	0.9415584	120.101	0.925974	136.0818	0.8012987	135.2327	0.8714285	133.495	0.9428571	115.6539	0.8896104	137.9963	0.9233766	139.1719	0.851948	124.1347	0.9831169	129.3345	0.9181818	129.5398	0.9402598	109.8905	0.9064935	144.95	0.8805195	131.7742	0.9194805	186.4543	0.8428571	177.1666	0.9012987	168.3657	0.9285714	180.2777	0.8324676	147.253	0.9493507	165.59	0.8090909	186.9835	0.8948052	149.2319	0.8857143	204.5694	0.7753247	199.6741	0.7558442	177.1451	0.9415584	180.9846	0.9168831
NEGATIVE	5870347	132.8838	0.04285714	145.9826	0.08441558	139.384	0.3987013	117.9022	0.4935065	160.5623	0.2	94.22598	0.6896104	117.6316	0.2272727	156.3824	0.3233766	156.9179	0.09350649	140.3431	0.6012987	169.3081	0.08571429	181.5833	0.01428571	172.3977	0.3467532	197.8127	0.07922078	151.8316	0.0961039	179.5085	0.1727273	139.2179	0.1285714	215.0405	0.01948052	172.3299	0.3584416	166.4325	0.4623377	172.5797	0.3805195	147.2323	0.3298701	184.2103	0.03506494	161.7998	0.3467532	165.8913	0.3662338	185.1741	0.2025974	194.5433	0.1662338	168.7546	0.1051948	205.3022	0.08831169	172.5636	0.4584416	216.7798	0.01298701	191.631	0.0948052	202.6115	0.04285714	151.3143	0.2857143	197.5083	0.2454545	204.2938	0.07402597	210.7463	0.6610389	251.7953	0.1116883	218.6361	0.4948052	225.9714	0.361039	191.7587	0.5285714	212.7905	0.2584416	256.6049	0.3077922	233.0463	0.04805195	272.3037	0.1285714	239.1607	0.3844156	276.7522	0.07142857	241.8792	0.4597403
NEGATIVE	5870364	111.2279	0.4896104	145.2708	0.0961039	150.8425	0.1675325	131.5388	0.2	165.2617	0.1350649	101.5351	0.4766234	129.5746	0.04935065	171.2904	0.06883117	150.933	0.1792208	146.6814	0.4558442	157.0137	0.2779221	135.2079	0.6207792	176.057	0.287013	182.9492	0.2168831	147.2889	0.1480519	178.5512	0.187013	148.4258	0.05454545	192.4055	0.1597403	168.6188	0.425974	180.2788	0.2220779	146.9457	0.738961	148.7713	0.3	144.0838	0.587013	186.0681	0.05324675	176.6811	0.1844156	181.3743	0.2558441	178.161	0.425974	178.3872	0.03896104	212.5298	0.04415584	171.4182	0.4805195	175.8978	0.3831169	170.6794	0.4662338	192.0621	0.1272727	154.3091	0.2246753	202.7968	0.1662338	185.3183	0.2805195	255.7735	0.1012987	231.1338	0.3285714	245.6716	0.1233766	236.8211	0.2025974	213.0571	0.2272727	221.0592	0.151948	263.9728	0.2181818	224.5631	0.1	292.6957	0.04025974	273.8808	0.06623377	268.1587	0.1194805	302.5632	0.01948052
NEGATIVE	5870373	95.84615	0.8051948	94.9409	0.9935065	115.4517	0.8545455	103.7464	0.787013	125.3892	0.8428571	82.94109	0.9220779	85.7202	0.9545454	128.575	0.8285714	116.4938	0.8467532	123.3745	0.8532467	109.1267	0.9909091	108.3446	0.9727273	145.5665	0.7324675	120.9153	0.987013	102.2437	0.8909091	134.924	0.8467532	105.8049	0.7480519	141.5859	0.851948	120.8303	0.9675325	146.5704	0.7350649	136.2213	0.8337662	108.6493	0.9064935	112.3606	0.9493507	130.1478	0.8116883	121.6424	0.9480519	143.3571	0.7857143	142.1689	0.8467532	110.8474	0.9558442	135.5353	0.9493507	127.7222	0.951948	134.1855	0.9051948	137.8655	0.8285714	146.8859	0.7675325	123.8549	0.7480519	167.9182	0.7155844	132.0292	0.9155844	190.259	0.8	191.9376	0.7714286	163.2427	0.9649351	163.3281	0.9662338	161.2079	0.8285714	148.4587	0.9272727	202.2321	0.7987013	167.8075	0.7350649	177.9489	0.9623377	190.7461	0.8142857	185.3599	0.8805195	194.4756	0.8246753
NEGATIVE	5870524	121.7029	0.2077922	137.0172	0.2311688	142.6142	0.3103896	113.3032	0.6142857	177.5203	0.03766234	101.1942	0.4844156	104.1299	0.5883117	137.6492	0.7064935	138.3464	0.4376623	145.7462	0.4792208	139.4377	0.6415585	138.1443	0.561039	173.1006	0.3337662	177.0163	0.312987	123.0144	0.5909091	172.9525	0.2857143	132.7577	0.2207792	175.4774	0.4558442	173.2225	0.3350649	170.4772	0.4051948	166.9878	0.4792208	153.1642	0.2324675	168.4595	0.138961	152.4542	0.5285714	177.0072	0.1779221	164.6199	0.5805195	183.1117	0.3298701	161.7989	0.2012987	193.4889	0.2051948	172.5863	0.4571429	193.9054	0.112987	195.2986	0.07012987	151.6161	0.7285714	167.1198	0.07142857	177.126	0.5883117	181.5683	0.3415585	233.5752	0.3324675	215.2996	0.5675325	243.9422	0.1480519	221.3761	0.4285714	231.5112	0.05974026	188.4422	0.612987	239.0452	0.5116883	170.2424	0.712987	253.6597	0.3285714	217.0049	0.6402597	243.9703	0.3896104	267.5639	0.1844156
NEGATIVE	5890059	87.05868	0.9688312	100.046	0.9493507	110.7237	0.9155844	88.09387	0.9779221	113.9677	0.9688312	82.28813	0.9350649	92.15916	0.8493506	118.7397	0.9441559	103.8453	0.9831169	117.3505	0.938961	121.8988	0.8909091	124.3875	0.7831169	128.375	0.9077922	132.5435	0.8818182	97.18307	0.9610389	113.5021	1	99.67272	0.8220779	130.4123	0.951948	124.4814	0.9324675	119.1561	0.9909091	126.2578	0.9493507	111.9451	0.8636364	109.6889	0.9727273	110.7704	0.9922078	126.3768	0.9116883	111.2199	1	123.9021	0.9948052	115.792	0.887013	123.0911	0.9987013	126.5549	0.9649351	134.9163	0.9025974	133.0936	0.8818182	133.5397	0.8857143	103.5168	0.9675325	129.7287	0.9922078	126.7259	0.9727273	189.0235	0.8116883	179.573	0.8701299	145.39	0.9961039	150.2861	0.9961039	143.6524	0.9649351	142.6926	0.9701298	170.3936	0.9857143	138.2747	0.9610389	171.0454	0.9818182	168.016	0.9480519	173.2654	0.9623377	181.413	0.9142857
NEGATIVE	5890458	109.4116	0.5506493	143.7495	0.112987	123.2413	0.7480519	115.5845	0.5493507	127.7295	0.8103896	92.28722	0.7363636	108.8213	0.4636364	150.2434	0.4532467	120.6819	0.774026	123.0928	0.8558441	131.6833	0.7623377	122.993	0.7974026	148.9191	0.7103896	176.3691	0.3233766	135.7428	0.3506494	159.9558	0.5298702	116.5579	0.6012987	146.2576	0.7948052	144.9999	0.7311688	185.4444	0.161039	157.0679	0.6324675	128.3139	0.6844156	144.933	0.5688311	150.939	0.5519481	141.6716	0.7441558	166.178	0.5571429	160.3203	0.6909091	134.0602	0.7	145.8936	0.8415585	175.5819	0.3909091	147.0102	0.761039	155.7126	0.6779221	163.939	0.5779221	138.3951	0.5337662	167.3131	0.7220779	170.287	0.5363637	210.1129	0.6688312	205.7843	0.6766234	199.8273	0.6883117	208.8578	0.6077922	206.9171	0.2805195	183.7739	0.6493506	225.1534	0.6545454	204.6861	0.2974026	212.9634	0.7298701	207.2556	0.7103896	232.9548	0.5376623	223.5788	0.6467533
NEGATIVE	5890671	94.78732	0.8285714	102.8245	0.9051948	117.689	0.8181818	93.88091	0.9428571	134.0626	0.7285714	84.36365	0.8987013	98.62112	0.7207792	135.5154	0.738961	122.415	0.7480519	121.0864	0.8909091	115.9174	0.9597403	119.2045	0.8376623	138.0411	0.7922078	137.6855	0.8246753	98.9864	0.9350649	144.9683	0.7298701	101.5004	0.8	139.6637	0.8727273	133.5209	0.8246753	137.7046	0.8168831	130.8467	0.8974026	105.9043	0.9480519	127.6366	0.7792208	142.8983	0.6857143	125.8607	0.9168831	134.8315	0.874026	141.2387	0.851948	106.7015	0.9766234	145.4343	0.8467532	137.8354	0.864935	136.8666	0.8714285	138.9654	0.8194805	139.157	0.8311688	119.0828	0.7987013	135.4689	0.9662338	148.1848	0.761039	157.8544	0.9922078	178.1437	0.887013	184.021	0.8025974	171.4637	0.9077922	142.7282	0.9688312	156.4108	0.8805195	189.5495	0.8779221	152.8913	0.8571429	191.0984	0.8818182	191.5105	0.8012987	195.2349	0.8	197.0518	0.8025974
NEGATIVE	5890719	101.9546	0.6935065	130.3874	0.4220779	136.2273	0.4688312	113.3828	0.6116883	162.203	0.1662338	106.7339	0.3103896	112.987	0.3337662	139.4934	0.6701299	132.1529	0.5727273	146.2168	0.474026	143.3383	0.5688311	139.9756	0.5064935	152.0686	0.6779221	135.3117	0.8558441	103.0445	0.8792208	138.663	0.8038961	125.276	0.3831169	158.2036	0.6805195	155.9595	0.6194805	154.6633	0.6454545	136.6882	0.8285714	145.8531	0.3480519	142.6533	0.6051948	141.3634	0.7116883	163.9178	0.4025974	163.1497	0.6142857	163.295	0.6597403	138.6442	0.625974	168.6853	0.6233766	153.7043	0.7025974	164.8663	0.6051948	171.8684	0.4428571	171.0793	0.4662338	148.8831	0.3428572	167.9232	0.7142857	162.667	0.651948	211.6098	0.6558442	229.1948	0.3545454	184.1975	0.7987013	194.8159	0.7233766	184.7807	0.6272727	171.946	0.7441558	246.012	0.4272727	165.5241	0.7571428	214.2915	0.7220779	237.3842	0.4103896	237.418	0.4727273	229.4218	0.6038961
NEGATIVE	5900093	119.1721	0.2766234	133.4237	0.3246753	155.3617	0.1103896	146.7488	0.02467532	143.7374	0.5571429	105.521	0.3467532	111.235	0.3857143	158.1593	0.2792208	140.4954	0.3844156	143.7493	0.5246753	143.8227	0.5558441	134.207	0.6402597	199.6178	0.04805195	166.5208	0.4961039	149.8311	0.1155844	157.4429	0.5805195	144.3322	0.07402597	188.689	0.2077922	180.8758	0.2012987	147.6917	0.725974	177.2313	0.2883117	149.4217	0.2844156	170.837	0.1103896	175.3576	0.125974	172.3548	0.2415584	212.0495	0.01558442	204.7104	0.07792208	152.2771	0.3649351	180.5214	0.4415585	174.7634	0.412987	171.1816	0.4805195	163.816	0.587013	175.2195	0.3818182	159.64	0.1597403	188.5887	0.3818182	223.2857	0.01428571	233.7933	0.3272727	210.5295	0.6337662	233.4087	0.2623377	222.1413	0.4168831	194.3342	0.4909091	220.7462	0.1571429	281.4908	0.06623377	228.3014	0.07142857	250.1687	0.3753247	264.138	0.112987	245.986	0.3649351	264.7393	0.2194805
NEGATIVE	5900139	117.0897	0.3350649	127.8931	0.4805195	149.4957	0.1818182	134.3066	0.1441558	162.608	0.1636364	109.6598	0.2298701	114.9817	0.2909091	152.0553	0.4116883	154.1939	0.1142857	138.3971	0.6402597	150.3685	0.4155844	156.1568	0.1545455	182.8486	0.1909091	167.8701	0.4714286	152.6552	0.08571429	208.7141	0.01038961	154.3278	0.02597403	180.8179	0.3415585	157.0257	0.6064935	189.3029	0.1116883	177.4155	0.2857143	148.693	0.3025974	156.9335	0.2987013	167.8384	0.2168831	161.6426	0.4506494	196.3857	0.07662338	206.6792	0.06883117	178.9042	0.03636364	196.6371	0.1571429	183.0074	0.2428571	182.3641	0.2857143	188.6761	0.1324675	201.4335	0.04675325	143.5207	0.4441558	204.9018	0.1324675	176.9141	0.4194805	222.1435	0.5181818	244.6624	0.1714286	237.2443	0.2181818	235.9628	0.2220779	189.9234	0.5649351	218.3243	0.1896104	251.2609	0.3649351	247.1174	0.01428571	241.4297	0.4883117	249.8664	0.2571429	215.0851	0.7038961	240.6275	0.474026
NEGATIVE	5900523	98.77023	0.7571428	119.8452	0.6415585	135.9155	0.474026	121.2907	0.4220779	131.1672	0.7688312	81.74549	0.9402598	101.7068	0.6493506	136.9281	0.7142857	125.1366	0.7077922	129.8032	0.7701299	121.7909	0.8922078	139.1507	0.5272727	155.7652	0.6493506	150.2428	0.7233766	128.7953	0.4883117	159.8134	0.5324675	104.3095	0.761039	171.5767	0.5298702	149.8441	0.6948052	150.0162	0.7025974	151.0439	0.7	121.0839	0.7519481	120.9941	0.8623376	134.7128	0.7766234	140.2451	0.7571428	162.6249	0.6168831	169.4178	0.5753247	142.6228	0.5623376	160.2015	0.7155844	139.8157	0.8454546	153.0996	0.7285714	141.5931	0.7974026	143.0147	0.7909091	136.8147	0.5688311	160.8934	0.7480519	146.9631	0.7714286	190.0952	0.8025974	193.9598	0.7545455	198.5489	0.7012987	192.9492	0.7428572	165.2112	0.7935065	195.4825	0.5103896	212.5063	0.7441558	183.3283	0.5779221	234.9431	0.5649351	193.8341	0.7883117	228.5908	0.6	209.4971	0.7376623
NEGATIVE	5910132	95.16095	0.8233766	122.1307	0.587013	134.9205	0.4961039	130.0335	0.2285714	131.3615	0.761039	104.886	0.374026	112.5323	0.3506494	138.7618	0.6857143	136.7582	0.4727273	154.0245	0.2883117	140.1263	0.625974	149.5149	0.2805195	156.3822	0.6337662	187.1049	0.1688312	129.2616	0.4792208	161.8052	0.5025974	99.12502	0.8285714	160.3579	0.6675324	168.5027	0.4298701	154.8448	0.6402597	154.7202	0.6610389	132.1117	0.6376624	134.8588	0.7038961	144.7096	0.6571429	172.3999	0.238961	167.99	0.5194805	184.9811	0.3025974	173.7783	0.06103896	187.5863	0.3090909	159.0074	0.6610389	186.729	0.2038961	167.7337	0.5038961	176.8231	0.3545454	133.9883	0.625974	174.9259	0.6194805	162.8472	0.648052	224.834	0.474026	214.4021	0.5792208	226.0422	0.3818182	219.2659	0.4610389	181.5531	0.6649351	184.1262	0.6454545	287.9471	0.04675325	180.7511	0.6103896	240.1708	0.5103896	230.7347	0.4948052	232.5211	0.548052	213.6521	0.7064935
NEGATIVE	5910142	125.1411	0.1324675	131.3825	0.3961039	135.8372	0.4766234	114.2038	0.5883117	141.9905	0.5844156	106.6015	0.312987	119.0573	0.1935065	143.4007	0.5974026	137.1667	0.4610389	150.6705	0.3701299	165.2939	0.1246753	135.4555	0.6142857	156.0008	0.6402597	162.9103	0.5688311	112.8792	0.7441558	161.3484	0.5090909	113.8941	0.6415585	163.2308	0.6454545	166.1636	0.4662338	156.2657	0.6155844	169.8716	0.4285714	147.3686	0.325974	137.4102	0.6753247	159.9102	0.3831169	146.8642	0.7077922	168.7278	0.5064935	185.7528	0.2896104	156.5019	0.274026	183.3441	0.3922078	167.8708	0.5454546	194.5251	0.1077922	178.7573	0.3038961	179.6144	0.3064935	143.2833	0.4506494	198.6326	0.2311688	163.2036	0.6428571	225.4199	0.4610389	223.3378	0.4428571	220.0453	0.4766234	218.6441	0.4675325	195.3917	0.4662338	199.4742	0.4454545	259.7792	0.274026	194.998	0.4233766	223.556	0.674026	242.8755	0.3376623	235.8792	0.4922078	255.8241	0.3155844
NEGATIVE	5910372	110.8029	0.5103896	127.0206	0.5012987	130.4368	0.6103896	126.6206	0.3103896	132.8077	0.7428572	135.3345	0.01168831	109.5339	0.4337662	152.488	0.3974026	147.2228	0.2454545	159.5341	0.1844156	168.2745	0.09740259	144.8082	0.3961039	171.371	0.3675325	168.5817	0.4610389	115.7278	0.7051948	140.5472	0.787013	117.551	0.5753247	162.7096	0.6493506	172.6177	0.3467532	184.392	0.1688312	155.631	0.648052	140.5401	0.4558442	164.4469	0.1805195	148.8132	0.5961039	169.1866	0.2961039	188.1913	0.1558442	172.9154	0.5220779	167.6948	0.1220779	175.5589	0.5324675	181.6849	0.2714286	165.5473	0.5961039	151.6292	0.7051948	166.7554	0.5493507	142.016	0.4753247	179.3017	0.5571429	160.0707	0.6792208	210.7674	0.6597403	277.2294	0.01428571	251.5885	0.08701298	186.3096	0.7922078	188.1066	0.587013	218.6512	0.1818182	239.9849	0.4987013	170.4835	0.7090909	236.0546	0.5467532	210.2181	0.687013	251.7312	0.2818182	211.5896	0.7220779
