TargetID	ProbeID	HSS 106.AVG_Signal	HSS 106.Detection Pval	HSS 107.AVG_Signal	HSS 107.Detection Pval	HSS 108.AVG_Signal	HSS 108.Detection Pval	HSS 109.AVG_Signal	HSS 109.Detection Pval	HSS 110.AVG_Signal	HSS 110.Detection Pval	HSS 111.AVG_Signal	HSS 111.Detection Pval	HSS 112.AVG_Signal	HSS 112.Detection Pval	HSS 113.AVG_Signal	HSS 113.Detection Pval	HSS 114.AVG_Signal	HSS 114.Detection Pval	HSS 115.AVG_Signal	HSS 115.Detection Pval	HSS 116.AVG_Signal	HSS 116.Detection Pval	HSS 117.AVG_Signal	HSS 117.Detection Pval	HSS 118.AVG_Signal	HSS 118.Detection Pval	HSS 119.AVG_Signal	HSS 119.Detection Pval	HSS 120.AVG_Signal	HSS 120.Detection Pval	HSS 121.AVG_Signal	HSS 121.Detection Pval	HSS 122.AVG_Signal	HSS 122.Detection Pval	HSS 123.AVG_Signal	HSS 123.Detection Pval	HSS 125.AVG_Signal	HSS 125.Detection Pval	HSS 126.AVG_Signal	HSS 126.Detection Pval	HSS 127.AVG_Signal	HSS 127.Detection Pval	HSS 128.AVG_Signal	HSS 128.Detection Pval	HSS 129.AVG_Signal	HSS 129.Detection Pval	HSS 131.AVG_Signal	HSS 131.Detection Pval	HSS 132.AVG_Signal	HSS 132.Detection Pval	HSS 133.AVG_Signal	HSS 133.Detection Pval	HSS 134.AVG_Signal	HSS 134.Detection Pval	HSS 135.AVG_Signal	HSS 135.Detection Pval	HSS 136.AVG_Signal	HSS 136.Detection Pval	HSS 137.AVG_Signal	HSS 137.Detection Pval	HSS 138.AVG_Signal	HSS 138.Detection Pval	HSS 139.AVG_Signal	HSS 139.Detection Pval	HSS 140.AVG_Signal	HSS 140.Detection Pval	HSS 141.AVG_Signal	HSS 141.Detection Pval	HSS 142.AVG_Signal	HSS 142.Detection Pval	HSS 143.AVG_Signal	HSS 143.Detection Pval	HSS 144.AVG_Signal	HSS 144.Detection Pval	HSS 145.AVG_Signal	HSS 145.Detection Pval	HSS 146.AVG_Signal	HSS 146.Detection Pval	HSS 147.AVG_Signal	HSS 147.Detection Pval	HSS 148.AVG_Signal	HSS 148.Detection Pval	HSS 149.AVG_Signal	HSS 149.Detection Pval	HSS 150.AVG_Signal	HSS 150.Detection Pval	HSS 151.AVG_Signal	HSS 151.Detection Pval	HSS 152.AVG_Signal	HSS 152.Detection Pval	HSS 153.AVG_Signal	HSS 153.Detection Pval	HSS 154.AVG_Signal	HSS 154.Detection Pval	HSS 155.AVG_Signal	HSS 155.Detection Pval
NEGATIVE	6900189	89.51414	0.6155844	90.8765	0.8038961	119.8293	0.3584416	123.4347	0.7077922	106.0546	0.725974	115.9111	0.7324675	97.01336	0.7142857	130.462	0.187013	109.0888	0.6662338	100.3755	0.8454546	125.3632	0.5467532	82.92043	0.8428571	144.3954	0.3103896	116.0144	0.9064935	131.9193	0.5909091	124.0089	0.4051948	136.0367	0.3792208	124.7333	0.5545455	113.222	0.8701299	115.4378	0.6714286	117.2781	0.7493507	126.3158	0.5493507	129.281	0.5064935	117.5701	0.1753247	139.7649	0.2025974	116.7517	0.5285714	108.29	0.5116883	115.5416	0.5766234	113.4309	0.5311688	120.5274	0.2207792	102.5009	0.7337663	113.4126	0.5974026	94.16748	0.8597403	99.54901	0.7272727	120.1675	0.4649351	103.9795	0.8	82.54066	0.7597402	122.0321	0.2753247	84.84344	0.7077922	119.5054	0.2961039	106.7943	0.3116883	91.35108	0.8	104.3071	0.6857143	99.55897	0.612987	101.0686	0.8636364	108.3236	0.6116883	101.7008	0.5883117	85.55676	0.8688312
NEGATIVE	6900561	94.74998	0.3961039	113.3924	0.161039	136.1014	0.06493507	120.746	0.7623377	133.6525	0.1220779	134.8699	0.2636364	92.08365	0.8350649	131.5755	0.1636364	120.9045	0.2948052	123.529	0.2987013	122.967	0.6090909	91.25446	0.6194805	139.9176	0.4194805	144.0058	0.3532467	136.1921	0.4688312	125.6096	0.3662338	130.9644	0.5168831	128.0688	0.4714286	136.8731	0.3779221	110.4085	0.7675325	119.9854	0.6961039	115.8598	0.7818182	117.2845	0.7766234	102.9726	0.6337662	140.1633	0.1948052	148.9659	0.01688312	113.5602	0.3285714	114.5511	0.6077922	109.7972	0.648052	111.876	0.5012987	121.8917	0.1636364	112.4516	0.6207792	117.2791	0.1844156	107.2244	0.4818182	111.9984	0.7012987	115.6854	0.4987013	79.60422	0.8467532	113.3904	0.5090909	102.1576	0.0961039	120.1556	0.2779221	93.32447	0.8363636	97.88914	0.5571429	108.9755	0.5389611	105.1101	0.4168831	109.5816	0.648052	107.2909	0.6454545	91.91778	0.9064935	93.67931	0.6168831
NEGATIVE	6940161	87.5707	0.6766234	103.6292	0.4220779	139.5556	0.03896104	155.6858	0.07792208	144.8716	0.04155844	131.6052	0.3623376	115.0265	0.1948052	124.8466	0.2948052	145.2519	0.01948052	117.708	0.451948	139.672	0.2155844	100.1051	0.3038961	157.6969	0.1038961	138.5397	0.4948052	135.4486	0.4857143	117.3131	0.5883117	165.9908	0.02337662	143.1593	0.1194805	136.0224	0.3961039	126.451	0.3636364	144.8911	0.1415584	133.2456	0.361039	131.6018	0.4597403	124.5278	0.07922078	132.829	0.3623376	152.4919	0.01298701	115.8036	0.2753247	120.5448	0.4194805	132.7124	0.08441558	126.8637	0.1103896	129.9201	0.06103896	127.5464	0.1896104	118.5047	0.1623377	114.6052	0.2493507	116.1139	0.5792208	114.3784	0.5376623	92.47238	0.3350649	129.8724	0.1142857	90.36759	0.4701299	131.927	0.07792208	104.9997	0.3675325	114.2479	0.1051948	122.0589	0.1766234	108.5528	0.2844156	126.6697	0.1571429	113.9293	0.4077922	103.6833	0.5207792	110.1867	0.1012987
NEGATIVE	6940333	86.13073	0.725974	87.26364	0.8805195	107.8001	0.6792208	126.4931	0.6441559	107.4754	0.7051948	117.7955	0.6974026	93.09458	0.8103896	98.72916	0.887013	106.5893	0.7246753	96.58625	0.9	130.3731	0.425974	84.10397	0.8155844	139.0183	0.4441558	130.5252	0.6922078	133.0845	0.5545455	96.73722	0.9688312	106.9217	0.9454545	110.1872	0.8545455	121.7216	0.7103896	100.0424	0.9571428	104.2471	0.9428571	106.9301	0.9064935	114.675	0.8181818	97.75294	0.7805195	127.9569	0.4857143	104.9663	0.8090909	103.2006	0.6597403	118.3194	0.4974026	99.79734	0.8493506	101.9706	0.7597402	92.26563	0.9363636	112.0323	0.638961	102.7912	0.674026	94.70771	0.8337662	104.3032	0.8493506	104.0236	0.7987013	79.52779	0.8532467	100.276	0.8779221	72.49694	0.9948052	106.4429	0.7415584	101.6329	0.5116883	90.61099	0.8233766	113.4725	0.4025974	96.9019	0.7	120.5609	0.2935065	102.9304	0.761039	114.0289	0.1779221	97.11678	0.474026
NEGATIVE	6940653	89.38985	0.6181818	88.12693	0.8675325	99.98232	0.8467532	134.125	0.4714286	120.2209	0.3727273	139.2994	0.1766234	103.6081	0.5077922	141.8107	0.06363636	104.4656	0.7688312	126.9397	0.2142857	113.237	0.7857143	94.37184	0.5181818	151.6727	0.1948052	136.2028	0.5493507	122.8535	0.7714286	118.3524	0.5662338	135.7724	0.3844156	113.4473	0.8103896	145.9013	0.1753247	128.8119	0.3025974	124.1196	0.5974026	136.3355	0.2766234	134.7692	0.3636364	100.62	0.7077922	127.936	0.4896104	119.5889	0.4454545	120.3071	0.1701299	106.8953	0.7935065	127.633	0.1493506	124.9156	0.1441558	102.7697	0.7220779	117.3177	0.474026	104.524	0.6181818	105.9294	0.5233766	125.8441	0.3207792	122.2384	0.3064935	82.91743	0.7454545	126.9413	0.1558442	80.94258	0.851948	123.4824	0.2064935	111.5462	0.1831169	99.88976	0.4831169	119.1448	0.2363636	104.0671	0.451948	103.1466	0.8168831	114.0911	0.4025974	104.9019	0.4675325	88.35539	0.787013
NEGATIVE	6960605	86.62318	0.7116883	95.17489	0.7012987	115.0584	0.4987013	124.1865	0.6922078	105.003	0.7506493	119.7808	0.6454545	109.6651	0.3337662	114.1338	0.5649351	120.2895	0.3090909	111.6821	0.6077922	118.74	0.6805195	96.27222	0.4467532	141.3894	0.3779221	145.8089	0.3	142.3057	0.3428572	124.9742	0.3792208	124.2631	0.6714286	132.3978	0.3636364	117.5027	0.8077922	126.6374	0.3597403	138.5551	0.2545455	138.0633	0.2324675	126.0754	0.5896104	103.084	0.625974	126.383	0.5272727	131.2418	0.1454545	109.2478	0.4844156	109.0465	0.7402598	135.2717	0.06233766	112.0966	0.4883117	119.4475	0.2285714	110.1623	0.6883117	111.6979	0.3467532	119.4429	0.1415584	142.9129	0.04545455	138.7263	0.05194805	82.84497	0.7480519	125.2443	0.1961039	86.28845	0.6402597	123.4628	0.2090909	106.0139	0.3428572	104.2456	0.3155844	108.5393	0.5597402	105.8506	0.3844156	118.7616	0.3441558	113.7533	0.412987	111.1099	0.2584416	111.2406	0.08701298
NEGATIVE	6980102	91.22382	0.5532467	134.6217	0.01168831	135.6363	0.06623377	145.5902	0.1948052	123.4744	0.3	159.7014	0.01688312	112.2092	0.2714286	125.1988	0.2857143	131.0624	0.1038961	120.9871	0.3584416	125.1003	0.5506493	103.5815	0.2038961	167.8866	0.04545455	134.6766	0.6025974	147.0935	0.2220779	120.9787	0.5012987	133.3494	0.4610389	136.3727	0.2441558	141.5766	0.2623377	141.1918	0.09220779	138.0402	0.2623377	137.8647	0.2376623	141.5497	0.2233766	100.7908	0.7012987	134.8337	0.3025974	127.9797	0.2103896	122.1918	0.138961	125.4498	0.2857143	141.2708	0.02597403	123.6971	0.1688312	128.8696	0.06883117	131.672	0.1116883	111.5583	0.3506494	134.6068	0.009090909	125.1119	0.3428572	145.8629	0.02077922	106.7047	0.04285714	123.5882	0.2363636	96.91425	0.2272727	118.9293	0.3142857	102.9287	0.4636364	104.2501	0.3142857	123.7873	0.1506494	104.9098	0.4285714	128.189	0.1285714	119.3145	0.2363636	106.044	0.4298701	119.4363	0.02467532
NEGATIVE	6980110	94.34417	0.4142857	89.89547	0.825974	93.97152	0.9428571	105.6344	0.9415584	97.95866	0.874026	102.4591	0.9402598	95.72729	0.7480519	104.6211	0.8012987	105.5129	0.7454545	90.20832	0.9727273	102.7587	0.9246753	84.13902	0.812987	118.3847	0.8701299	131.7094	0.6662338	114.5889	0.8935065	110.3572	0.7558442	113.5862	0.8454546	118.1652	0.7207792	123.8347	0.6649351	109.6918	0.7948052	106.2581	0.9220779	116.2848	0.7701299	111.3181	0.8831169	107.6857	0.4636364	99.29912	0.9779221	111.2399	0.6636364	96.03689	0.8337662	107.5371	0.7727273	106.3705	0.7155844	101.0342	0.7831169	99.97836	0.7909091	93.93926	0.9701298	110.5813	0.3909091	94.3418	0.8441558	114.1161	0.6441559	106.3471	0.7519481	82.9594	0.7415584	103.9514	0.8	86.15098	0.6467533	99.34805	0.8883117	98.54366	0.6402597	86.82011	0.9142857	106.1318	0.6285715	101.5869	0.5350649	92.83781	0.9896104	104.1565	0.7415584	95.65428	0.8090909	94.81786	0.5818182
NEGATIVE	6980446	89.45988	0.6168831	106.7502	0.3337662	109.8092	0.635065	127.525	0.6233766	105.3779	0.7428572	111.6379	0.8	106.1027	0.4246753	118.5134	0.4649351	111.292	0.6038961	127.5513	0.2	122.8401	0.612987	98.26768	0.374026	126.5687	0.725974	124.6234	0.7766234	117.8769	0.8454546	113.3754	0.6948052	136.2124	0.3714286	138.0398	0.212987	144.4688	0.2	111.4451	0.7493507	130.5214	0.4506494	111.9642	0.8363636	145.1587	0.1623377	100.8307	0.7	115.6407	0.7662337	113.7083	0.6012987	103.1595	0.6610389	118.501	0.4896104	101.2982	0.8181818	112.8214	0.4688312	107.3116	0.6168831	102.7526	0.848052	119.7683	0.1363636	124.7241	0.06883117	124.972	0.3493507	115.0327	0.5168831	88.95798	0.4909091	118.4324	0.3766234	89.54335	0.5077922	110.9645	0.5766234	107.2315	0.2974026	90.23611	0.8272727	118.7097	0.2441558	85.47222	0.974026	99.24232	0.9025974	99.56545	0.8428571	102.5574	0.5571429	99.28347	0.3818182
NEGATIVE	6980754	84.6393	0.7636364	108.4406	0.2623377	109.1381	0.6532468	151.9041	0.1272727	128.0253	0.2051948	125.6026	0.4961039	103.2475	0.5220779	137.4971	0.0987013	119.8121	0.3311688	121.1015	0.3558442	122.8529	0.6116883	94.66061	0.5090909	125.0783	0.7519481	148.4293	0.2467532	143.1936	0.3233766	132.0066	0.2142857	124.6389	0.6597403	133.9725	0.3064935	136.9685	0.374026	118.3735	0.6064935	118.5716	0.7220779	140.4703	0.1805195	129.083	0.5090909	109.8984	0.3857143	133.1601	0.3441558	117.8246	0.4948052	110.78	0.4246753	113.4793	0.6363636	121.9396	0.2779221	120.031	0.2311688	99.27589	0.8064935	117.3062	0.4753247	103.9352	0.635065	115.9024	0.2064935	120.7604	0.4441558	114.9365	0.5207792	91.72361	0.361039	112.2116	0.5467532	99.19034	0.1675325	103.6108	0.8168831	100.1632	0.5727273	109.3847	0.1701299	124.3074	0.1402597	97.52712	0.6818182	124.9885	0.1792208	114.0938	0.4012987	98.66715	0.712987	97.6901	0.4454545
NEGATIVE	7000608	106.484	0.08441558	100.5217	0.5272727	129.4429	0.1584416	136.8763	0.3844156	131.0663	0.1571429	147.792	0.08051948	113.5276	0.2376623	143.1482	0.05974026	129.1266	0.125974	133.0489	0.1168831	138.49	0.2402597	97.98287	0.3922078	154.2327	0.151948	131.059	0.6831169	151.9704	0.1454545	127.4794	0.3116883	126.8615	0.6233766	132.7892	0.3506494	147.0797	0.1545455	113.9639	0.6922078	120.6085	0.6805195	139.6103	0.2025974	129.1668	0.5077922	108.8737	0.4246753	137.8525	0.2402597	121.9583	0.387013	109.6295	0.4701299	127.6304	0.2285714	129.9077	0.1051948	111.8641	0.5025974	112.0386	0.4610389	129.4326	0.1454545	103.8705	0.6363636	115.6381	0.212987	124.0401	0.3675325	112.4794	0.5883117	87.74002	0.5415584	110.0178	0.6233766	83.09014	0.7701299	115.2022	0.4350649	103.5475	0.4376623	94.21075	0.7	112.1789	0.4376623	108.3284	0.2922078	108.0787	0.6935065	119.2308	0.2402597	106.8526	0.3909091	112.7716	0.06493507
NEGATIVE	7040253	94.52767	0.4090909	116.2943	0.1077922	117.4227	0.4181818	143.384	0.2376623	128.0999	0.2038961	124.0282	0.5363637	110.3389	0.3181818	137.7924	0.09350649	123.6359	0.2298701	125.3795	0.2441558	122.074	0.625974	109.7116	0.08441558	134.0548	0.5727273	143.4813	0.3649351	147.1761	0.2142857	126.3822	0.3441558	149.6947	0.1012987	129.4274	0.4285714	146.0294	0.1688312	133.5561	0.2012987	137.3653	0.2727273	122.012	0.6532468	133.5955	0.3948052	123.6247	0.08701298	131.3478	0.3948052	122.6736	0.3662338	109.6039	0.4727273	130.0665	0.1818182	114.4959	0.5	123.4708	0.1714286	121.5103	0.1818182	119.302	0.4194805	101.1198	0.7103896	105.4241	0.5402597	109.3119	0.7532467	137.3716	0.05714286	101.2186	0.1207792	119.7766	0.3454545	91.92178	0.4025974	108.1848	0.6792208	104.0296	0.4051948	103.3748	0.3415585	117.0168	0.2857143	96.87842	0.7025974	127.1969	0.1454545	123.9775	0.1441558	111.0424	0.2597403	96.41005	0.5116883
NEGATIVE	7040309	81.80093	0.8376623	103.3901	0.4298701	108.1309	0.6688312	126.6494	0.6415585	101.0219	0.8272727	116.5116	0.7155844	93.21187	0.8077922	119.1498	0.4467532	108.9046	0.6701299	119.2364	0.412987	130.6239	0.4194805	94.15463	0.5246753	125.022	0.7532467	134.9282	0.5948052	130.6458	0.6194805	117.597	0.5818182	120.1305	0.738961	120.0451	0.6818182	141.4441	0.2662338	124.8838	0.4168831	115.7832	0.7779221	135.3413	0.3103896	122.9289	0.6532468	116.4191	0.2	124.2626	0.5714286	110.7077	0.6831169	103.4423	0.6506494	108.5475	0.7532467	108.3695	0.6727273	96.8429	0.864935	99.14097	0.8116883	98.8438	0.9077922	102.6153	0.6766234	93.51256	0.8623376	120.3904	0.4571429	119.9604	0.3649351	108.2095	0.02857143	113.1851	0.5168831	92.02367	0.4	110.1952	0.5974026	111.8284	0.1766234	98.09736	0.5519481	103.7634	0.6935065	102.8979	0.4922078	106.4561	0.7402598	99.75977	0.8363636	90.78866	0.9272727	106.0379	0.1831169
NEGATIVE	7040367	105.7463	0.0987013	145.8164	0.006493506	143.7209	0.02207792	156.09	0.07402597	166.3339	0.005194805	155.2028	0.03376623	168.537	0.002597403	153.1974	0.01168831	139.805	0.03376623	152.1613	0.01558442	163.291	0.02077922	117.4282	0.01558442	149.2157	0.2324675	164.3728	0.05584415	185.276	0.005194805	158.3347	0.009090909	152.2909	0.07532468	138.0125	0.2168831	162.0594	0.03766234	132.5087	0.2246753	148.7155	0.0961039	174.1704	0.003896104	177.2397	0.007792208	135.7365	0.01818182	152.0461	0.06623377	137.5689	0.07402597	126.113	0.08831169	174.3353	0.003896104	153.6106	0.009090909	145.9421	0.006493506	134.0469	0.02727273	126.7611	0.2090909	128.3927	0.03376623	130.5472	0.02597403	149.49	0.01688312	151.2875	0.01168831	110.3333	0.01948052	153.5773	0.009090909	109.0454	0.03376623	166.5513	0.006493506	130.0868	0.01168831	111.7744	0.1298701	145.003	0.01168831	131.8812	0.009090909	133.9806	0.06233766	136.6343	0.04155844	133.0805	0.01168831	140.1498	0.003896104
NEGATIVE	7040377	105.1788	0.1077922	111.5668	0.1948052	121.3598	0.3181818	134.699	0.448052	110.3809	0.6415585	134.4471	0.2727273	102.651	0.5402597	133.055	0.1428571	115.0394	0.4909091	105.817	0.7545455	159.4147	0.03506494	90.10735	0.6623377	158.9994	0.09220779	159.3332	0.1	147.2557	0.2103896	121.1708	0.4974026	141.1385	0.2506494	136.068	0.2506494	126.7841	0.6220779	121.2849	0.5181818	127.5073	0.5155844	109.5524	0.8779221	124.1231	0.635065	109.8741	0.387013	123.1403	0.6077922	118.7178	0.4701299	102.3608	0.6896104	120.4045	0.4233766	117.1568	0.4194805	116.0337	0.3584416	116.9728	0.2961039	103.7796	0.8324676	108.7969	0.4623377	116.2667	0.1987013	136.4909	0.1051948	109.2214	0.6753247	90.89227	0.3974026	117.7808	0.3961039	85.14342	0.6909091	108.7598	0.6636364	103.4774	0.4402598	101.3232	0.4090909	106.852	0.612987	83.5109	0.9857143	108.5627	0.6818182	127.6065	0.1025974	97.39815	0.7649351	88.30814	0.7922078
NEGATIVE	7050167	96.67663	0.325974	99.05775	0.5818182	142.4526	0.02597403	139.3728	0.3220779	110.4602	0.6402597	138.4375	0.1961039	101.516	0.5857143	130.6583	0.1857143	124.6384	0.2194805	123.9995	0.2805195	150.2606	0.08311688	109.5137	0.08701298	136.2626	0.5103896	141.0359	0.425974	147.2101	0.212987	131.8285	0.2181818	148.0663	0.1233766	125.6443	0.5376623	140.0471	0.3	116.2627	0.6649351	120.3101	0.6844156	136.2188	0.2818182	122.2709	0.6688312	101.1044	0.6883117	135.1687	0.2987013	116.5647	0.5311688	111.8797	0.3766234	120.2881	0.425974	119.0344	0.3636364	119.5707	0.2532468	102.3631	0.7376623	119.3877	0.4142857	103.2649	0.6545454	120.7275	0.1194805	125.8214	0.3233766	120.9742	0.3402597	88.66112	0.5025974	113.8158	0.4974026	88.51229	0.5493507	117.0704	0.3727273	104.737	0.3805195	100.7113	0.438961	110.0231	0.5012987	112.4235	0.1857143	117.387	0.3948052	117.4957	0.2974026	107.2102	0.3792208	99.0771	0.3857143
NEGATIVE	7050228	81.62839	0.8428571	87.01623	0.8857143	89.3453	0.9844156	122.2184	0.7350649	100.0547	0.8428571	109.333	0.8428571	90.29342	0.8623376	103.5175	0.8155844	94.07311	0.9246753	93.89893	0.9428571	103.3664	0.9168831	76.15268	0.9636363	120.6713	0.8350649	137.3368	0.5181818	119.1673	0.8272727	106.5645	0.8181818	97.24796	0.9922078	102.3869	0.9558442	102.4496	0.9792208	102.8635	0.9233766	111.2687	0.8506494	98.81492	0.987013	113.3674	0.8493506	95.94089	0.8363636	112.2634	0.8298701	105.7627	0.7896104	94.69368	0.861039	99.05735	0.9272727	101.1284	0.8220779	90.77299	0.9753247	104.2299	0.6935065	112.3558	0.6285715	96.20145	0.8220779	100.5135	0.6987013	99.45435	0.9298701	97.25063	0.9168831	80.11944	0.8337662	101.901	0.851948	77.7905	0.9298701	104.709	0.7883117	94.29527	0.8103896	83.8094	0.951948	94.24165	0.9350649	80.3921	0.9948052	98.14813	0.9246753	101.2474	0.8	95.89888	0.8	87.4216	0.8233766
NEGATIVE	7050521	82.56625	0.8142857	87.68531	0.8727273	100.5056	0.8311688	116.4874	0.8194805	93.48563	0.9415584	101.6084	0.9480519	91.92512	0.8376623	98.50263	0.8922078	94.13988	0.9220779	94.51776	0.9285714	101.9596	0.9337662	79.82093	0.9025974	101.0873	0.9961039	112.3524	0.9584416	109.534	0.9545454	94.98402	0.9831169	104.8393	0.9675325	110.0886	0.8558441	121.4877	0.7194805	102.6399	0.925974	106.4405	0.9194805	102.0587	0.9649351	111.1332	0.8844156	88.49397	0.9532468	108.031	0.8844156	94.29417	0.9649351	97.07095	0.812987	101.4801	0.8896104	99.4501	0.8597403	92.71181	0.951948	93.54971	0.9246753	95.30126	0.9532468	92.80625	0.8844156	87.46062	0.9636363	100.42	0.9194805	94.81876	0.9441559	74.16609	0.9571428	97.04259	0.9350649	74.06712	0.9818182	98.31593	0.9077922	87.90922	0.9402598	95.00845	0.6636364	99.95792	0.8116883	86.61501	0.9636363	97.02121	0.9441559	98.51852	0.8727273	87.64911	0.9727273	79.68211	0.9714286
NEGATIVE	7050743	73.46623	0.9805195	95.44672	0.6948052	93.14043	0.9493507	103.4159	0.9714286	102.3631	0.8038961	113.4553	0.7766234	92.28212	0.8285714	103.4461	0.8168831	104.8923	0.7623377	99.10416	0.8662338	100.5219	0.9493507	85.47623	0.7766234	122.187	0.7987013	130.179	0.6974026	132.6567	0.5701299	107.7277	0.7922078	106.5668	0.9480519	109.8764	0.8623376	93.90868	0.9974026	112.6273	0.7155844	99.23119	0.9831169	103.6443	0.9467533	107.5303	0.9311689	92.32944	0.9038961	113.8217	0.7987013	108.5015	0.7272727	87.68444	0.9714286	108.0004	0.7675325	99.51283	0.8571429	101.3638	0.7753247	98.86127	0.812987	103.4455	0.8350649	87.41512	0.9649351	92.04812	0.8922078	94.76582	0.9805195	93.63731	0.9597403	76.65604	0.925974	106.2399	0.7428572	93.7254	0.312987	106.8415	0.725974	96.95063	0.6961039	94.38171	0.6948052	97.41476	0.8675325	87.25473	0.951948	97.73824	0.9324675	101.7053	0.7909091	93.78853	0.861039	83.23392	0.9285714
NEGATIVE	7100102	106.4212	0.08571429	103.534	0.425974	115.9802	0.4727273	143.4826	0.2337662	114.1103	0.5428572	111.5483	0.8064935	101.2251	0.6012987	127.9757	0.2337662	118.3144	0.3805195	127.6094	0.1987013	145.3288	0.1337662	96.48383	0.4402598	144.7092	0.3064935	131.6128	0.6688312	144.7996	0.2883117	125.1104	0.374026	125.378	0.6493506	118.4534	0.7155844	129.8975	0.5506493	115.1061	0.674026	124.8103	0.5727273	128.2923	0.5012987	136.1148	0.3298701	114.2422	0.2480519	139.5018	0.2077922	122.6236	0.3675325	113.5095	0.3311688	125.1982	0.2909091	113.1161	0.5402597	115.9502	0.3623376	111.2878	0.4857143	117.2634	0.4766234	109.4825	0.4350649	109.6704	0.4	109.4609	0.7519481	112.0775	0.6012987	87.91574	0.5298702	110.782	0.5896104	84.31842	0.7246753	112.7312	0.525974	94.01898	0.8194805	89.8041	0.8441558	133.5473	0.05324675	101.4886	0.5454546	120.2908	0.2987013	112.2466	0.4584416	101.3623	0.6038961	96.16183	0.5220779
NEGATIVE	7100674	100.8136	0.1987013	105.6539	0.3623376	111.2039	0.5922078	134.4801	0.4545455	109.2184	0.6636364	114.2623	0.7636364	100.0245	0.6311688	119.9675	0.4272727	113.9714	0.5077922	108.359	0.687013	133.4146	0.3363636	92.20832	0.5883117	145.8425	0.2857143	169.1082	0.03896104	143.3469	0.3194805	135.5779	0.138961	143.5593	0.1922078	130.79	0.3948052	152.3527	0.07792208	131.282	0.2493507	141.3774	0.1948052	137.5494	0.2441558	132.1196	0.4428571	108.3203	0.4428571	148.4623	0.08701298	137.7138	0.07272727	115.9126	0.274026	127.6177	0.2298701	114.9544	0.4792208	116.8318	0.3272727	125.4127	0.1103896	115.5768	0.5337662	124.6389	0.05974026	117.7729	0.1727273	130.7859	0.2	125.1517	0.2337662	93.52584	0.3025974	111.3584	0.5727273	92.95694	0.3558442	114.0645	0.4831169	103.636	0.4298701	107.7034	0.2025974	104.4091	0.6831169	108.9773	0.2701299	114.5811	0.4922078	110.9835	0.4961039	105.9286	0.4311688	100.4023	0.3311688
NEGATIVE	7150114	72.38623	0.9883117	99.41725	0.5701299	95.69556	0.9168831	104.3699	0.9584416	96.11045	0.9	111.1101	0.812987	94.15649	0.7831169	100.3028	0.861039	96.62582	0.8844156	105.4448	0.7597402	107.7541	0.861039	91.73132	0.6	114.0643	0.9168831	103.9312	0.9948052	113.6162	0.9090909	95.32388	0.9805195	105.46	0.9636363	110.2838	0.8532467	121.9898	0.7038961	106.6075	0.8675325	106.1034	0.9233766	115.2837	0.7948052	115.2215	0.8090909	105.5286	0.5584416	105.1732	0.9272727	101.3278	0.864935	85.10168	0.9883117	105.0207	0.8350649	104.608	0.7519481	99.56918	0.8194805	92.64566	0.9337662	108.6036	0.725974	91.47962	0.9116883	88.59166	0.9506493	105.4187	0.8350649	95.26077	0.9350649	75.5795	0.9402598	105.0953	0.7701299	85.36011	0.6805195	98.68314	0.9025974	88.42609	0.9311689	95.56286	0.6454545	100.0333	0.8103896	91.73632	0.8688312	103.1093	0.8181818	100.0099	0.8324676	92.54623	0.887013	80.55663	0.9636363
NEGATIVE	7150544	87.49687	0.6805195	105.3874	0.3688312	114.7153	0.5038961	155.2137	0.08441558	117.3253	0.4467532	131.918	0.3545454	98.80509	0.6649351	111.8557	0.6324675	109.7399	0.6467533	117.3694	0.4623377	119.8496	0.6623377	100.6252	0.2896104	141.7462	0.3714286	142.519	0.3896104	145.0789	0.2818182	114.4441	0.6610389	121.6811	0.7233766	134.801	0.2909091	136.1608	0.3909091	123.116	0.4675325	130.9165	0.4428571	120.5924	0.6766234	131.0497	0.4701299	118.6284	0.1545455	143.547	0.1467533	115.9194	0.5415584	107.514	0.5350649	128.3557	0.2103896	117.7759	0.4012987	108.9046	0.5896104	122.0601	0.1597403	112.4093	0.6246753	103.0542	0.6636364	106.6395	0.5012987	153.3262	0.01298701	113.2522	0.5688311	90.47955	0.4220779	102.5275	0.8376623	84.89371	0.7064935	108.3269	0.674026	94.99539	0.7844156	103.3104	0.3454545	121.1761	0.1974026	94.14876	0.7987013	114.2859	0.5038961	113.7174	0.4142857	98.22063	0.7272727	93.19324	0.6311688
